Customer_ID,Customer_Name,Email,Location,Registration_Date,Product_ID,Order_ID,Order_Amount,Order_Quantity,Payment_Method,Registration_Year,Registration_Month,Region
8c42a1d6-a67e-4f55-a1b5-1793b5023e36,Gloria Rodriguez,jenningsdarlene@hotmail.com,Hong Kong,2025-01-24 00:00:00,PID-8730,OID-62284,364.71,2,Bank Transfer,2025,1,Other
8c42a1d6-a67e-4f55-a1b5-1793b5023e36,Gloria Rodriguez,jenningsdarlene@hotmail.com,Hong Kong,2025-01-24 00:00:00,PID-7487,OID-41283,213.31,8,Bank Transfer,2025,1,Other
8c42a1d6-a67e-4f55-a1b5-1793b5023e36,Gloria Rodriguez,jenningsdarlene@hotmail.com,Hong Kong,2025-01-24 00:00:00,PID-9097,OID-73220,904.37,1,Bank Transfer,2025,1,Other
97fd2294-41d3-4dd8-b6f9-ec296a59b1bb,Bryan Thompson,davisnicole@yahoo.com,Anguilla,2024-06-22 00:00:00,PID-2817,OID-48244,691.02,6,Bank Transfer,2024,6,Other
1e4cc30f-6965-43b8-83f0-7a3d6fcc9f4b,Tommy Wilson,wharris@farley.org,Benin,2024-03-17 00:00:00,PID-3653,OID-80423,198.55,5,Bank Transfer,2024,3,Other
d9a09763-9c0c-47dc-80ce-216a36f237ac,Gary Reyes,jacob57@williams-miller.com,Japan,2025-02-06 00:00:00,PID-4759,OID-27522,395.76,5,Bank Transfer,2025,2,Asia
d9a09763-9c0c-47dc-80ce-216a36f237ac,Gary Reyes,jacob57@williams-miller.com,Japan,2025-02-06 00:00:00,PID-6095,OID-62181,241.21,4,Bank Transfer,2025,2,Asia
d9a09763-9c0c-47dc-80ce-216a36f237ac,Gary Reyes,jacob57@williams-miller.com,Japan,2025-02-06 00:00:00,PID-1974,OID-40482,845.04,2,Bank Transfer,2025,2,Asia
9ba5d3e0-3833-4fc1-8a2f-3c73ac52fdd6,Ian Thompson,burnetthayley@yahoo.com,Korea,2024-09-19 00:00:00,PID-7596,OID-65114,914.28,3,Bank Transfer,2024,9,Other
9ba5d3e0-3833-4fc1-8a2f-3c73ac52fdd6,Ian Thompson,burnetthayley@yahoo.com,Korea,2024-09-19 00:00:00,PID-7055,OID-62482,919.08,3,Bank Transfer,2024,9,Other
337fbd98-424d-44a1-bb6d-f122e4c61617,Jacob Richard,kevinmiller@gmail.com,Bangladesh,2023-05-22 00:00:00,PID-7439,OID-44722,488.76,1,Bank Transfer,2023,5,Other
337fbd98-424d-44a1-bb6d-f122e4c61617,Jacob Richard,kevinmiller@gmail.com,Bangladesh,2023-05-22 00:00:00,PID-2217,OID-40921,102.53,7,Bank Transfer,2023,5,Other
557cbebc-c24a-44f2-8f1c-f3e40e4a1e7c,Tracy Livingston,lpalmer@yahoo.com,Jordan,2024-07-08 00:00:00,PID-5316,OID-81543,834.65,7,PayPal,2024,7,Other
7f809016-8509-4f3a-aa27-a2fe1111da7c,Jessica Curtis,kingchristina@hotmail.com,Saint Barthelemy,2023-06-01 00:00:00,PID-5589,OID-26292,294.46,8,Credit Card,2023,6,Other
405a8344-d9bb-4333-9f95-8406fb65161f,James Jenkins,anthonyclark@yahoo.com,Malawi,2022-11-22 00:00:00,PID-8161,OID-50910,524.25,5,PayPal,2022,11,Other
405a8344-d9bb-4333-9f95-8406fb65161f,James Jenkins,anthonyclark@yahoo.com,Malawi,2022-11-22 00:00:00,PID-7101,OID-27443,269.92,9,PayPal,2022,11,Other
490b4c55-bf68-4a2b-a187-a5480000f084,Heather Blake,carolynhall@yahoo.com,Suriname,2024-04-27 00:00:00,PID-7748,OID-32733,65.71,1,PayPal,2024,4,Other
20635281-42c1-4606-93b4-a47e97ba9217,Jacqueline Woodard,patriciajuarez@hotmail.com,Chile,2024-05-10 00:00:00,PID-9212,OID-47317,701.09,6,PayPal,2024,5,Other
20635281-42c1-4606-93b4-a47e97ba9217,Jacqueline Woodard,patriciajuarez@hotmail.com,Chile,2024-05-10 00:00:00,PID-6681,OID-41971,584.17,7,PayPal,2024,5,Other
20635281-42c1-4606-93b4-a47e97ba9217,Jacqueline Woodard,patriciajuarez@hotmail.com,Chile,2024-05-10 00:00:00,PID-1909,OID-56870,724.43,4,PayPal,2024,5,Other
fe8a13af-5c4a-4f08-a718-d49398d4cba7,Jessica Wood,joshua53@hawkins.com,Italy,2023-12-11 00:00:00,PID-1973,OID-47890,456.08,2,PayPal,2023,12,Europe
263235c4-9c49-45db-a788-00a5f9ae2508,Ivan Dominguez,williamsnicole@santos-adams.com,Micronesia,2024-12-19 00:00:00,PID-3288,OID-71314,19.97,8,Credit Card,2024,12,Other
263235c4-9c49-45db-a788-00a5f9ae2508,Ivan Dominguez,williamsnicole@santos-adams.com,Micronesia,2024-12-19 00:00:00,PID-8501,OID-11218,399.42,2,Credit Card,2024,12,Other
263235c4-9c49-45db-a788-00a5f9ae2508,Ivan Dominguez,williamsnicole@santos-adams.com,Micronesia,2024-12-19 00:00:00,PID-8619,OID-40105,556.5,8,Credit Card,2024,12,Other
cc3530aa-1a07-4e59-a5b3-62def296e4c2,Derrick Roberts,howardchen@ware-newman.com,Slovakia (Slovak Republic),2023-07-02 00:00:00,PID-6510,OID-35322,406.84,1,Crypto,2023,7,Other
cc3530aa-1a07-4e59-a5b3-62def296e4c2,Derrick Roberts,howardchen@ware-newman.com,Slovakia (Slovak Republic),2023-07-02 00:00:00,PID-8562,OID-46212,511.31,8,Crypto,2023,7,Other
cc3530aa-1a07-4e59-a5b3-62def296e4c2,Derrick Roberts,howardchen@ware-newman.com,Slovakia (Slovak Republic),2023-07-02 00:00:00,PID-3057,OID-41740,507.14,1,Crypto,2023,7,Other
694ef927-ec7b-49a3-9e7e-0ee9cbe322ff,Eric West,castillojackson@houston.com,Montserrat,2024-08-02 00:00:00,PID-9831,OID-28413,196.16,9,PayPal,2024,8,Other
91f464bd-5749-4067-8fb6-2784da982a58,Jill Mcgee,fernandezjessica@yahoo.com,Moldova,2025-03-19 00:00:00,PID-5948,OID-15004,484.2,6,PayPal,2025,3,Other
91f464bd-5749-4067-8fb6-2784da982a58,Jill Mcgee,fernandezjessica@yahoo.com,Moldova,2025-03-19 00:00:00,PID-6912,OID-47170,279.14,4,PayPal,2025,3,Other
242b17fb-cdc6-41e1-9e8c-256b68d0cc66,John Barker,qwilliams@diaz.com,Marshall Islands,2022-12-28 00:00:00,PID-1772,OID-57403,772.39,2,Credit Card,2022,12,Other
242b17fb-cdc6-41e1-9e8c-256b68d0cc66,John Barker,qwilliams@diaz.com,Marshall Islands,2022-12-28 00:00:00,PID-1999,OID-67287,146.89,8,Credit Card,2022,12,Other
242b17fb-cdc6-41e1-9e8c-256b68d0cc66,John Barker,qwilliams@diaz.com,Marshall Islands,2022-12-28 00:00:00,PID-2803,OID-77384,579.53,4,Credit Card,2022,12,Other
43f43257-4efb-49fa-9984-afc6cee65e55,Nancy Delgado DDS,franklinamber@gmail.com,Botswana,2024-04-16 00:00:00,PID-4973,OID-68942,474.96,5,Crypto,2024,4,Other
43f43257-4efb-49fa-9984-afc6cee65e55,Nancy Delgado DDS,franklinamber@gmail.com,Botswana,2024-04-16 00:00:00,PID-4754,OID-36898,608.57,7,Crypto,2024,4,Other
43f43257-4efb-49fa-9984-afc6cee65e55,Nancy Delgado DDS,franklinamber@gmail.com,Botswana,2024-04-16 00:00:00,PID-5221,OID-72948,625.74,3,Crypto,2024,4,Other
e91579d2-9130-4e31-b72a-d9d576cf7573,Kimberly Beard,connie45@york.info,Aruba,2024-01-18 00:00:00,PID-2359,OID-38231,430.94,9,Crypto,2024,1,Other
e91579d2-9130-4e31-b72a-d9d576cf7573,Kimberly Beard,connie45@york.info,Aruba,2024-01-18 00:00:00,PID-5429,OID-79310,691.08,6,Crypto,2024,1,Other
e91579d2-9130-4e31-b72a-d9d576cf7573,Kimberly Beard,connie45@york.info,Aruba,2024-01-18 00:00:00,PID-8366,OID-14606,646,9,Crypto,2024,1,Other
ec11ee62-9135-4aa1-8658-6326cca929b5,Deborah Stevens,cpollard@yahoo.com,Yemen,2023-03-18 00:00:00,PID-5729,OID-80897,115.42,3,Crypto,2023,3,Other
28b954fe-1af6-420c-9fd8-5e8aabc19b4a,Susan Weber,mooretracey@yahoo.com,Tuvalu,2023-01-10 00:00:00,PID-4343,OID-52853,276.8,1,Bank Transfer,2023,1,Other
28b954fe-1af6-420c-9fd8-5e8aabc19b4a,Susan Weber,mooretracey@yahoo.com,Tuvalu,2023-01-10 00:00:00,PID-8226,OID-77592,579.77,9,Bank Transfer,2023,1,Other
28b954fe-1af6-420c-9fd8-5e8aabc19b4a,Susan Weber,mooretracey@yahoo.com,Tuvalu,2023-01-10 00:00:00,PID-8720,OID-76422,728.51,7,Bank Transfer,2023,1,Other
7a90abab-66e4-4620-beb7-9704f9185207,Vincent Clarke,patriciapalmer@cohen.info,Mongolia,2024-01-23 00:00:00,PID-3181,OID-95825,361.85,8,Credit Card,2024,1,Other
7a90abab-66e4-4620-beb7-9704f9185207,Vincent Clarke,patriciapalmer@cohen.info,Mongolia,2024-01-23 00:00:00,PID-2521,OID-31395,274.4,8,Credit Card,2024,1,Other
7a90abab-66e4-4620-beb7-9704f9185207,Vincent Clarke,patriciapalmer@cohen.info,Mongolia,2024-01-23 00:00:00,PID-1628,OID-29056,345.41,9,Credit Card,2024,1,Other
c4a3ff3a-22d3-433d-9817-a82f66ff52ef,Julia Barnes,pattersondonna@yahoo.com,Gambia,2024-09-09 00:00:00,PID-8463,OID-45447,795.9,2,Bank Transfer,2024,9,Other
c4a3ff3a-22d3-433d-9817-a82f66ff52ef,Julia Barnes,pattersondonna@yahoo.com,Gambia,2024-09-09 00:00:00,PID-7571,OID-60278,44.53,4,Bank Transfer,2024,9,Other
c4a3ff3a-22d3-433d-9817-a82f66ff52ef,Julia Barnes,pattersondonna@yahoo.com,Gambia,2024-09-09 00:00:00,PID-8059,OID-53923,938.51,2,Bank Transfer,2024,9,Other
af16ddb0-4868-4172-a801-66eeeb6c15ed,Jennifer Reilly,cday@yahoo.com,Martinique,2024-10-24 00:00:00,PID-7792,OID-25779,650.64,8,Crypto,2024,10,Other
6fed8b2c-3e8e-48b0-bd01-d4095e2df64b,Larry Romero,jenniferedwards@romero.info,Haiti,2024-05-19 00:00:00,PID-2565,OID-62703,24.81,9,Crypto,2024,5,Other
738756fc-0b45-49e9-8bbe-fc57900732a9,Amanda Rivera,fwilliams@hotmail.com,Cayman Islands,2024-08-26 00:00:00,PID-9254,OID-14096,934.7,5,Credit Card,2024,8,Other
738756fc-0b45-49e9-8bbe-fc57900732a9,Amanda Rivera,fwilliams@hotmail.com,Cayman Islands,2024-08-26 00:00:00,PID-9835,OID-87120,787.03,8,Credit Card,2024,8,Other
94543f2e-a0ff-4dc9-8270-9b5d7dbe22c4,Melissa Davis,tammyrivas@hotmail.com,Fiji,2023-04-07 00:00:00,PID-6110,OID-42963,434.9,3,Bank Transfer,2023,4,Other
94543f2e-a0ff-4dc9-8270-9b5d7dbe22c4,Melissa Davis,tammyrivas@hotmail.com,Fiji,2023-04-07 00:00:00,PID-2521,OID-86422,628.96,4,Bank Transfer,2023,4,Other
b9e12ed5-0341-47bf-aac2-cdaffcf3581b,Roberto Shelton,jpeterson@long.info,Aruba,2024-03-21 00:00:00,PID-2562,OID-11080,121.97,2,PayPal,2024,3,Other
b9e12ed5-0341-47bf-aac2-cdaffcf3581b,Roberto Shelton,jpeterson@long.info,Aruba,2024-03-21 00:00:00,PID-6190,OID-10639,957.54,7,PayPal,2024,3,Other
b9e12ed5-0341-47bf-aac2-cdaffcf3581b,Roberto Shelton,jpeterson@long.info,Aruba,2024-03-21 00:00:00,PID-2251,OID-13736,465.78,4,PayPal,2024,3,Other
2a5d2ae8-ae15-48e0-824a-4f6333fe557a,Tanya Guzman,lauramitchell@gmail.com,Denmark,2023-12-18 00:00:00,PID-3941,OID-96623,724.34,5,Bank Transfer,2023,12,Other
2a5d2ae8-ae15-48e0-824a-4f6333fe557a,Tanya Guzman,lauramitchell@gmail.com,Denmark,2023-12-18 00:00:00,PID-8836,OID-67589,206.43,3,Bank Transfer,2023,12,Other
2a5d2ae8-ae15-48e0-824a-4f6333fe557a,Tanya Guzman,lauramitchell@gmail.com,Denmark,2023-12-18 00:00:00,PID-8041,OID-70531,883.35,9,Bank Transfer,2023,12,Other
482b6c07-1012-4e12-9c56-f4c4d514cf33,Brandon Jensen PhD,nathaniel58@roberts-williams.net,United Arab Emirates,2023-02-15 00:00:00,PID-1749,OID-20857,917.26,4,Bank Transfer,2023,2,Other
482b6c07-1012-4e12-9c56-f4c4d514cf33,Brandon Jensen PhD,nathaniel58@roberts-williams.net,United Arab Emirates,2023-02-15 00:00:00,PID-7229,OID-23580,891.12,7,Bank Transfer,2023,2,Other
482b6c07-1012-4e12-9c56-f4c4d514cf33,Brandon Jensen PhD,nathaniel58@roberts-williams.net,United Arab Emirates,2023-02-15 00:00:00,PID-1500,OID-56111,996.49,4,Bank Transfer,2023,2,Other
55d66956-5332-455a-a345-5c815e896dd4,Shannon Frazier,michaelestes@hotmail.com,Anguilla,2022-09-08 00:00:00,PID-2896,OID-65371,792.08,5,Crypto,2022,9,Other
55d66956-5332-455a-a345-5c815e896dd4,Shannon Frazier,michaelestes@hotmail.com,Anguilla,2022-09-08 00:00:00,PID-4057,OID-64911,626.74,9,Crypto,2022,9,Other
55d66956-5332-455a-a345-5c815e896dd4,Shannon Frazier,michaelestes@hotmail.com,Anguilla,2022-09-08 00:00:00,PID-5747,OID-80726,904.94,5,Crypto,2022,9,Other
bf208e51-9fb4-43ac-8c98-3d158a36ca90,Abigail Thompson,bstevens@gmail.com,Ghana,2025-06-10 00:00:00,PID-8053,OID-10045,864.4,6,Credit Card,2025,6,Other
bf208e51-9fb4-43ac-8c98-3d158a36ca90,Abigail Thompson,bstevens@gmail.com,Ghana,2025-06-10 00:00:00,PID-1965,OID-29585,564.93,7,Credit Card,2025,6,Other
bf208e51-9fb4-43ac-8c98-3d158a36ca90,Abigail Thompson,bstevens@gmail.com,Ghana,2025-06-10 00:00:00,PID-5869,OID-31348,372.83,9,Credit Card,2025,6,Other
3f2f5a78-037b-49d0-9578-54a8ceae6660,Derek Coleman,guzmanjoseph@hill.biz,Indonesia,2024-06-26 00:00:00,PID-6773,OID-49293,731.1,5,Credit Card,2024,6,Other
3f2f5a78-037b-49d0-9578-54a8ceae6660,Derek Coleman,guzmanjoseph@hill.biz,Indonesia,2024-06-26 00:00:00,PID-1106,OID-50484,205.51,8,Credit Card,2024,6,Other
2ea679a4-390f-4897-a242-310dab5a03db,Charles Fields,martinezjennifer@romero-melton.com,Turks and Caicos Islands,2025-03-25 00:00:00,PID-7139,OID-39605,217.77,2,PayPal,2025,3,Other
2ea679a4-390f-4897-a242-310dab5a03db,Charles Fields,martinezjennifer@romero-melton.com,Turks and Caicos Islands,2025-03-25 00:00:00,PID-5289,OID-15580,501.34,1,PayPal,2025,3,Other
45caddc2-e924-44ab-9b9a-5c7c3df127b2,Tyler Dunlap,laura10@hotmail.com,Central African Republic,2024-03-25 00:00:00,PID-3372,OID-49015,570.09,6,Bank Transfer,2024,3,Other
45caddc2-e924-44ab-9b9a-5c7c3df127b2,Tyler Dunlap,laura10@hotmail.com,Central African Republic,2024-03-25 00:00:00,PID-9102,OID-26167,716.99,4,Bank Transfer,2024,3,Other
47150117-c321-4b0c-b151-df601d8f1cab,Carla Buck,kirbyclarence@mueller-waller.com,Gabon,2025-04-20 00:00:00,PID-5506,OID-66879,302.97,8,Crypto,2025,4,Other
47150117-c321-4b0c-b151-df601d8f1cab,Carla Buck,kirbyclarence@mueller-waller.com,Gabon,2025-04-20 00:00:00,PID-6196,OID-28715,750.79,4,Crypto,2025,4,Other
47150117-c321-4b0c-b151-df601d8f1cab,Carla Buck,kirbyclarence@mueller-waller.com,Gabon,2025-04-20 00:00:00,PID-3124,OID-85705,577.54,9,Crypto,2025,4,Other
5b9a0cae-8673-4312-ab79-6852ff7b1656,Tiffany Alvarez,karen70@estes-bryan.biz,Serbia,2025-04-07 00:00:00,PID-6707,OID-48051,420.17,3,Bank Transfer,2025,4,Other
dcb9e1a9-27c3-44e2-bed5-727205e92ea0,Paul Ramirez,cperez@bowman.com,Denmark,2025-01-18 00:00:00,PID-5664,OID-55177,918.18,6,Bank Transfer,2025,1,Other
a4505927-5103-4433-ac4b-d09a43e9574e,James Phillips,schneidertimothy@yahoo.com,Maldives,2022-10-02 00:00:00,PID-5886,OID-88653,40.12,8,PayPal,2022,10,Other
a4505927-5103-4433-ac4b-d09a43e9574e,James Phillips,schneidertimothy@yahoo.com,Maldives,2022-10-02 00:00:00,PID-7813,OID-82976,136.35,8,PayPal,2022,10,Other
2a7d92b7-58b1-4022-8b08-e5bdf9ed1413,Matthew Perez,lisa22@gmail.com,Sri Lanka,2022-09-29 00:00:00,PID-5090,OID-71517,131.29,1,Crypto,2022,9,Other
8be82871-1cb9-41ab-9a6b-2a03ee73f165,Rachel Bailey,christine37@gmail.com,Greenland,2023-04-25 00:00:00,PID-8008,OID-34945,311.59,5,Credit Card,2023,4,Other
8be82871-1cb9-41ab-9a6b-2a03ee73f165,Rachel Bailey,christine37@gmail.com,Greenland,2023-04-25 00:00:00,PID-3401,OID-78860,640.57,3,Credit Card,2023,4,Other
8be82871-1cb9-41ab-9a6b-2a03ee73f165,Rachel Bailey,christine37@gmail.com,Greenland,2023-04-25 00:00:00,PID-1870,OID-34111,894.52,1,Credit Card,2023,4,Other
089f5bf3-1140-4933-88ad-4cfb4a0e6025,Daniel Griffith,rachelcastaneda@gmail.com,Western Sahara,2023-10-17 00:00:00,PID-8897,OID-48038,953.14,7,Crypto,2023,10,Other
089f5bf3-1140-4933-88ad-4cfb4a0e6025,Daniel Griffith,rachelcastaneda@gmail.com,Western Sahara,2023-10-17 00:00:00,PID-9431,OID-74541,623.7,7,Crypto,2023,10,Other
65ff2235-ab78-4808-b3fd-c010b7941f8b,Marie Bennett,timothywang@garrett.biz,Saint Barthelemy,2024-07-26 00:00:00,PID-6399,OID-43357,939.2,8,Credit Card,2024,7,Other
a0b16c77-c745-404a-a1e4-5fa144a24e41,Sheila Barrett,rebekahmartin@gmail.com,Guam,2022-12-13 00:00:00,PID-2076,OID-75527,100.44,8,PayPal,2022,12,Other
16cec02d-9b7a-4b04-9403-644164ad7e6a,Sherry Edwards,plee@holmes.biz,Albania,2023-07-02 00:00:00,PID-9440,OID-26417,516.32,2,Bank Transfer,2023,7,Other
16cec02d-9b7a-4b04-9403-644164ad7e6a,Sherry Edwards,plee@holmes.biz,Albania,2023-07-02 00:00:00,PID-8017,OID-43902,928.83,3,Bank Transfer,2023,7,Other
14676315-f783-4077-bb8a-f01155ae3738,Leah Griffin,amanda42@yahoo.com,Central African Republic,2025-03-22 00:00:00,PID-5004,OID-77449,726,7,PayPal,2025,3,Other
14676315-f783-4077-bb8a-f01155ae3738,Leah Griffin,amanda42@yahoo.com,Central African Republic,2025-03-22 00:00:00,PID-8066,OID-93251,977.9,2,PayPal,2025,3,Other
14676315-f783-4077-bb8a-f01155ae3738,Leah Griffin,amanda42@yahoo.com,Central African Republic,2025-03-22 00:00:00,PID-4611,OID-66965,858.91,8,PayPal,2025,3,Other
599c8827-b79c-4872-beb6-a252641f974c,Darrell Wright,douglas61@reyes.com,Christmas Island,2024-11-04 00:00:00,PID-3673,OID-87681,118.53,5,Credit Card,2024,11,Other
a8fb2b39-fc9f-4b16-85b3-9ba0aa2aba48,John Swanson,jason14@mooney-stewart.com,Dominica,2025-01-13 00:00:00,PID-3062,OID-87513,976.32,2,Credit Card,2025,1,Other
a8fb2b39-fc9f-4b16-85b3-9ba0aa2aba48,John Swanson,jason14@mooney-stewart.com,Dominica,2025-01-13 00:00:00,PID-5130,OID-60406,752.59,7,Credit Card,2025,1,Other
a8fb2b39-fc9f-4b16-85b3-9ba0aa2aba48,John Swanson,jason14@mooney-stewart.com,Dominica,2025-01-13 00:00:00,PID-5035,OID-30641,831.88,7,Credit Card,2025,1,Other
1db73024-a575-43ea-a01c-2a83c0e54885,Kimberly Wallace,melissa83@gmail.com,Saint Lucia,2025-03-16 00:00:00,PID-5242,OID-96363,444.52,1,Bank Transfer,2025,3,Other
1db73024-a575-43ea-a01c-2a83c0e54885,Kimberly Wallace,melissa83@gmail.com,Saint Lucia,2025-03-16 00:00:00,PID-5216,OID-28095,227.8,7,Bank Transfer,2025,3,Other
1db73024-a575-43ea-a01c-2a83c0e54885,Kimberly Wallace,melissa83@gmail.com,Saint Lucia,2025-03-16 00:00:00,PID-7928,OID-12466,331.88,6,Bank Transfer,2025,3,Other
666258ed-3861-4932-8f0e-63bd6adeb174,Steven Williams,turnerkyle@beck-flynn.org,Tonga,2025-05-25 00:00:00,PID-2508,OID-65309,898.53,2,Bank Transfer,2025,5,Other
46b827f0-468a-4c59-9936-079e46a7f4d7,Joshua Eaton,fisherjasmine@thomas.net,Senegal,2023-12-05 00:00:00,PID-4055,OID-43639,690.07,4,PayPal,2023,12,Other
09cdfc3d-6372-42d8-8f79-744e92b45bb0,Mary Acevedo,jsnyder@johnson.net,Kuwait,2024-08-14 00:00:00,PID-1613,OID-87722,481.86,9,Credit Card,2024,8,Other
09cdfc3d-6372-42d8-8f79-744e92b45bb0,Mary Acevedo,jsnyder@johnson.net,Kuwait,2024-08-14 00:00:00,PID-8189,OID-44640,374.83,4,Credit Card,2024,8,Other
79ed7630-3071-4290-b808-4cd524d0de40,Tracy Miller,bob30@robbins.info,Armenia,2023-03-28 00:00:00,PID-6386,OID-72919,494.99,2,Crypto,2023,3,Other
104b692e-a744-4f21-a987-110daa88cdaa,Michelle Adams,ohamilton@williams-simpson.com,United States of America,2023-07-06 00:00:00,PID-1244,OID-57498,422.67,8,PayPal,2023,7,Other
104b692e-a744-4f21-a987-110daa88cdaa,Michelle Adams,ohamilton@williams-simpson.com,United States of America,2023-07-06 00:00:00,PID-4515,OID-42788,966.4,8,PayPal,2023,7,Other
104b692e-a744-4f21-a987-110daa88cdaa,Michelle Adams,ohamilton@williams-simpson.com,United States of America,2023-07-06 00:00:00,PID-9076,OID-69719,21.94,9,PayPal,2023,7,Other
17262add-169b-47c1-a9e5-730602d175a7,Larry Garner,vwalker@yahoo.com,Taiwan,2022-12-26 00:00:00,PID-3015,OID-25051,657.36,6,Crypto,2022,12,Other
17262add-169b-47c1-a9e5-730602d175a7,Larry Garner,vwalker@yahoo.com,Taiwan,2022-12-26 00:00:00,PID-9772,OID-20236,985.02,2,Crypto,2022,12,Other
17262add-169b-47c1-a9e5-730602d175a7,Larry Garner,vwalker@yahoo.com,Taiwan,2022-12-26 00:00:00,PID-3853,OID-65904,772.29,8,Crypto,2022,12,Other
300cc2c1-1e82-4280-bf98-c792fa6e43a6,Christopher Thomas,joseph97@rodriguez.info,Turkey,2024-07-13 00:00:00,PID-7829,OID-14176,149.36,3,Bank Transfer,2024,7,Other
2f97d40f-6c4e-4281-aa17-6cd01b2139b7,Rachel Pearson,kscott@gmail.com,Zimbabwe,2023-04-12 00:00:00,PID-8899,OID-83927,374.11,7,Bank Transfer,2023,4,Other
2f97d40f-6c4e-4281-aa17-6cd01b2139b7,Rachel Pearson,kscott@gmail.com,Zimbabwe,2023-04-12 00:00:00,PID-7322,OID-75842,985.36,4,Bank Transfer,2023,4,Other
5b499fd4-3a39-4c97-8774-8820010e3356,Alicia Smith,tylersamantha@hotmail.com,Netherlands Antilles,2024-04-02 00:00:00,PID-8331,OID-56902,415.75,8,Bank Transfer,2024,4,Other
c8f48432-e7f8-4532-8e44-5b1e3764846b,Mrs. Sarah Lopez DDS,micheal59@patel.biz,Nauru,2023-05-10 00:00:00,PID-6025,OID-68745,453.15,6,PayPal,2023,5,Other
c8f48432-e7f8-4532-8e44-5b1e3764846b,Mrs. Sarah Lopez DDS,micheal59@patel.biz,Nauru,2023-05-10 00:00:00,PID-4835,OID-95970,323.55,9,PayPal,2023,5,Other
3a283b69-69b0-42b0-8a60-b7e510edb4db,Christine Morse,ryan61@liu-powell.biz,Burkina Faso,2023-01-28 00:00:00,PID-8635,OID-28228,612.45,6,Crypto,2023,1,Other
3a283b69-69b0-42b0-8a60-b7e510edb4db,Christine Morse,ryan61@liu-powell.biz,Burkina Faso,2023-01-28 00:00:00,PID-1814,OID-90140,745.48,3,Crypto,2023,1,Other
3a283b69-69b0-42b0-8a60-b7e510edb4db,Christine Morse,ryan61@liu-powell.biz,Burkina Faso,2023-01-28 00:00:00,PID-1309,OID-64774,936.98,5,Crypto,2023,1,Other
05e886c8-5f30-471c-92c4-d5b198a9f359,Melissa Fowler,heather29@hotmail.com,Djibouti,2025-06-07 00:00:00,PID-3486,OID-53021,343.63,3,PayPal,2025,6,Other
05e886c8-5f30-471c-92c4-d5b198a9f359,Melissa Fowler,heather29@hotmail.com,Djibouti,2025-06-07 00:00:00,PID-7786,OID-96755,636.7,7,PayPal,2025,6,Other
f8d81a2b-6e99-46c6-93a9-da827f7f9f8a,Thomas Chen,schmidtvanessa@martin-weiss.com,Bouvet Island (Bouvetoya),2024-09-13 00:00:00,PID-1974,OID-50160,909.74,9,Credit Card,2024,9,Other
f8d81a2b-6e99-46c6-93a9-da827f7f9f8a,Thomas Chen,schmidtvanessa@martin-weiss.com,Bouvet Island (Bouvetoya),2024-09-13 00:00:00,PID-8248,OID-71710,769.26,6,Credit Card,2024,9,Other
f8d81a2b-6e99-46c6-93a9-da827f7f9f8a,Thomas Chen,schmidtvanessa@martin-weiss.com,Bouvet Island (Bouvetoya),2024-09-13 00:00:00,PID-6327,OID-14369,72.46,1,Credit Card,2024,9,Other
3efd814a-f76d-471b-962c-673c462d8393,Dennis Gomez,angelica13@navarro.com,Svalbard & Jan Mayen Islands,2023-02-13 00:00:00,PID-8450,OID-50883,354.55,9,PayPal,2023,2,Other
3efd814a-f76d-471b-962c-673c462d8393,Dennis Gomez,angelica13@navarro.com,Svalbard & Jan Mayen Islands,2023-02-13 00:00:00,PID-7627,OID-12925,965.79,1,PayPal,2023,2,Other
3efd814a-f76d-471b-962c-673c462d8393,Dennis Gomez,angelica13@navarro.com,Svalbard & Jan Mayen Islands,2023-02-13 00:00:00,PID-4980,OID-94816,536.92,7,PayPal,2023,2,Other
387c4189-c167-4bca-960a-a5887a55b24b,Dan Hayes,marshallrobert@gmail.com,Timor-Leste,2024-04-17 00:00:00,PID-4413,OID-87112,219.17,4,Crypto,2024,4,Other
387c4189-c167-4bca-960a-a5887a55b24b,Dan Hayes,marshallrobert@gmail.com,Timor-Leste,2024-04-17 00:00:00,PID-1557,OID-43262,268.59,9,Crypto,2024,4,Other
387c4189-c167-4bca-960a-a5887a55b24b,Dan Hayes,marshallrobert@gmail.com,Timor-Leste,2024-04-17 00:00:00,PID-8182,OID-19808,560.49,7,Crypto,2024,4,Other
79a8fd78-3991-4b30-ba12-c9d86287ee73,Kimberly Brown,amandaduncan@dunn-howell.net,Monaco,2025-04-30 00:00:00,PID-4312,OID-93576,103.3,7,Bank Transfer,2025,4,Other
79a8fd78-3991-4b30-ba12-c9d86287ee73,Kimberly Brown,amandaduncan@dunn-howell.net,Monaco,2025-04-30 00:00:00,PID-6595,OID-67797,916.77,5,Bank Transfer,2025,4,Other
79a8fd78-3991-4b30-ba12-c9d86287ee73,Kimberly Brown,amandaduncan@dunn-howell.net,Monaco,2025-04-30 00:00:00,PID-1362,OID-23338,990.47,7,Bank Transfer,2025,4,Other
8a37a7d1-1907-4178-a317-cb39bb86c924,Robin Taylor,fclark@torres.biz,Turkmenistan,2024-01-26 00:00:00,PID-2485,OID-96540,154.04,2,Bank Transfer,2024,1,Other
